time,ax,ay,az
13.233,1.31,0.17,-0.8
13.235,1.31,0.17,-0.8
13.238,1.31,0.17,-0.8
13.241,-0.9,-0.06,-1.15
13.243,-0.9,-0.06,-1.15
13.245,-0.9,-0.06,-1.15
13.247,0.08,-0.12,-0.37
13.279,0.08,-0.12,-0.37
13.288,0.08,-0.12,-0.37
13.292,0.08,-0.12,-0.37
13.328,-0.63,-0.18,-0.54
13.331,-0.63,-0.18,-0.54
13.333,-0.63,-0.18,-0.54
13.395,-0.19,-0.01,-0.49
13.398,-0.19,-0.01,-0.49
13.4,-0.19,-0.01,-0.49
13.454,0.04,0.08,0.06
13.457,0.04,0.08,0.06
13.46,0.04,0.08,0.06
13.461,0.04,0.08,0.06
13.486,-0.14,0.24,-0.52
13.533,-0.14,0.24,-0.52
13.536,-0.14,0.24,-0.52
13.599,-0.69,0.07,-0.72
13.601,-0.69,0.07,-0.72
13.603,-0.69,0.07,-0.72
13.608,-0.74,0.96,-1.25
13.622,-0.74,0.96,-1.25
13.626,-0.74,0.96,-1.25
13.628,-0.74,0.96,-1.25
13.738,-1.17,1.97,0.73
13.741,-1.17,1.97,0.73
13.759,-1.17,1.97,0.73
13.761,-1.76,2.76,0.19
13.763,-1.76,2.76,0.19
13.764,-1.76,2.76,0.19
13.814,-1.56,4.91,1.64
13.82,-1.56,4.91,1.64
13.823,-1.56,4.91,1.64
13.826,-1.56,4.91,1.64
13.868,-2.81,1.63,-2.56
13.881,-2.81,1.63,-2.56
13.882,-2.81,1.63,-2.56
13.958,-0.51,1.67,1.35
13.967,-0.51,1.67,1.35
13.972,-0.51,1.67,1.35
13.977,-2.72,-1.87,2.17
14.004,-2.72,-1.87,2.17
14.006,-2.72,-1.87,2.17
14.008,-2.72,-1.87,2.17
14.09,-3.18,-2.33,1.55
14.102,-3.18,-2.33,1.55
14.109,-3.18,-2.33,1.55
14.111,0.12,-2.12,2.32
14.115,0.12,-2.12,2.32
14.117,0.12,-2.12,2.32
14.145,5.06,1.17,0.47
14.162,5.06,1.17,0.47
14.164,5.06,1.17,0.47
14.165,5.06,1.17,0.47
14.225,5.27,3.49,-0.98
14.233,5.27,3.49,-0.98
14.239,5.27,3.49,-0.98
14.283,6.54,-0.08,-0.89
